system:index,APMean,APMean_1,Area_km2,CCSNAME,CCSNAME_1,CCSUID,CCSUID_1,CCSUID_12,CDNAME,CDNAME_1,CDTYPE,CDTYPE_1,CDUID,CDUID_1,CDUID_12,CMANAME,CMANAME_1,CMAPUID,CMAPUID_1,CMATYPE,CMATYPE_1,CMAUID,CMAUID_1,CMAUID_12,CSDNAME,CSDNAME_1,CSDTYPE,CSDTYPE_1,CSDUID,CSDUID_1,CSDUID_12,CTNAME,CTNAME_1,CTUID,CTUID_1,CTUID_12,DAUID,DAUID_1,DAUID_12,ERNAME,ERNAME_1,ERUID,ERUID_1,ERUID_12,FID_Munici,FID_gda_00,FULL_NAME,MUN_NAME,OBJECTID,PRNAME,PRNAME_1,PRUID,PRUID_1,PRUID_12,REG_NAME,SACCODE,SACCODE_1,SACTYPE,SACTYPE_1,SHAPE_Leng,Shape_Area,Shape_Le_1,geometry,geometry_1,mean,.geo
00000000000000000111,0.0,0.0,269.455099263,Halton Hills,,3524015,0,0,Halton,,RM,,3524,0,0,Toronto,,35535,0,B,,535,0,0,Halton Hills,,T,,3524015,0,0,0630.00,0.0,5350630.00,0.0,0.0,35240743,0,0,Toronto,,3530,0,0,1,23719,City of Brampton,Brampton,2,Ontario,,35,0,0,Peel,535,0,1,0,99794.6510416,2459.50773392,3919.05521236,,,0.33863350575793677,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000254,0.0,0.0,269.455099263,Halton Hills,,3524015,0,0,Halton,,RM,,3524,0,0,Toronto,,35535,0,B,,535,0,0,Halton Hills,,T,,3524015,0,0,0630.00,0.0,5350630.00,0.0,0.0,35240730,0,0,Toronto,,3530,0,0,1,27468,City of Brampton,Brampton,2,Ontario,,35,0,0,Peel,535,0,1,0,99794.6510416,28531.8879657,8941.89143592,,,0.18396953359010781,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005d5,0.0,0.0,292.386251793,Halton Hills,,3524015,0,0,Halton,,RM,,3524,0,0,Toronto,,35535,0,B,,535,0,0,Halton Hills,,T,,3524015,0,0,0630.00,0.0,5350630.00,0.0,0.0,35240730,0,0,Toronto,,3530,0,0,2,27468,City of Mississauga,Mississauga,3,Ontario,,35,0,0,Peel,535,0,1,0,139183.481405,2201.03366808,548.759013821,,,0.18593360054450578,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001c,0.0,0.0,695.99302927,Halton Hills,,3524015,0,0,Halton,,RM,,3524,0,0,Toronto,,35535,0,B,,535,0,0,Halton Hills,,T,,3524015,0,0,0637.00,0.0,5350637.00,0.0,0.0,35240745,0,0,Toronto,,3530,0,0,0,24096,Town of Caledon,Caledon,1,Ontario,,35,0,0,Peel,535,0,1,0,151323.106534,5172.28201908,6784.67142426,,,0.3440692008997241,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003f,0.0,0.0,695.99302927,Halton Hills,,3524015,0,0,Halton,,RM,,3524,0,0,Toronto,,35535,0,B,,535,0,0,Halton Hills,,T,,3524015,0,0,0637.00,0.0,5350637.00,0.0,0.0,35240744,0,0,Toronto,,3530,0,0,0,25824,Town of Caledon,Caledon,1,Ontario,,35,0,0,Peel,535,0,1,0,151323.106534,5666.27080129,6512.7833389,,,0.3781283135659735,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000060,0.0,0.0,695.99302927,Halton Hills,,3524015,0,0,Halton,,RM,,3524,0,0,Toronto,,35535,0,B,,535,0,0,Halton Hills,,T,,3524015,0,0,0637.00,0.0,5350637.00,0.0,0.0,35240621,0,0,Toronto,,3530,0,0,0,27469,Town of Caledon,Caledon,1,Ontario,,35,0,0,Peel,535,0,1,0,151323.106534,1996.11935086,2104.10996283,,,0.38997312283280694,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d1,0.0,0.0,269.455099263,Halton Hills,,3524015,0,0,Halton,,RM,,3524,0,0,Toronto,,35535,0,B,,535,0,0,Halton Hills,,T,,3524015,0,0,0637.00,0.0,5350637.00,0.0,0.0,35240744,0,0,Toronto,,3530,0,0,1,25824,City of Brampton,Brampton,2,Ontario,,35,0,0,Peel,535,0,1,0,99794.6510416,3004.65095189,5116.46109346,,,0.32218385451941073,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006,5.620791133,0.0,695.99302927,Caledon,Caledon,3521024,3521024,0,Peel,Peel,RM,RM,3521,3521,0,Toronto,Toronto,35535,35535,B,B,535,535,0,Caledon,Caledon,T,T,3521024,3521024,0,0585.02,585.02,5350585.02,5350585.02,0.0,35211987,35211987,0,Toronto,Toronto,3530,3530,0,0,22737,Town of Caledon,Caledon,1,Ontario,Ontario,35,35,0,Peel,535,535,1,1,151323.106534,340477.034757,3661.60533398,,,0.20056524141575388,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000d,5.720424956,0.0,695.99302927,Caledon,Caledon,3521024,3521024,0,Peel,Peel,RM,RM,3521,3521,0,Toronto,Toronto,35535,35535,B,B,535,535,0,Caledon,Caledon,T,T,3521024,3521024,0,0585.02,585.02,5350585.02,5350585.02,0.0,35211986,35211986,0,Toronto,Toronto,3530,3530,0,0,23138,Town of Caledon,Caledon,1,Ontario,Ontario,35,35,0,Peel,535,535,1,1,151323.106534,379190.328619,4686.00665581,,,0.22975987952237575,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000033,5.682594279,0.0,695.99302927,Caledon,Caledon,3521024,3521024,0,Peel,Peel,RM,RM,3521,3521,0,Toronto,Toronto,35535,35535,B,B,535,535,0,Caledon,Caledon,T,T,3521024,3521024,0,0585.02,585.02,5350585.02,5350585.02,0.0,35211988,35211988,0,Toronto,Toronto,3530,3530,0,0,25247,Town of Caledon,Caledon,1,Ontario,Ontario,35,35,0,Peel,535,535,1,1,151323.106534,146383.909952,1857.9693846,,,0.19571531519960755,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005c,6.405778855,0.0,695.99302927,Caledon,Caledon,3521024,3521024,0,Peel,Peel,RM,RM,3521,3521,0,Toronto,Toronto,35535,35535,B,B,535,535,0,Caledon,Caledon,T,T,3521024,3521024,0,0585.02,585.02,5350585.02,5350585.02,0.0,35211989,35211989,0,Toronto,Toronto,3530,3530,0,0,27244,Town of Caledon,Caledon,1,Ontario,Ontario,35,35,0,Peel,535,535,1,1,151323.106534,1.50882880328E7,24403.2834002,,,0.232714087056459,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000021,5.700380451,0.0,695.99302927,Caledon,Caledon,3521024,3521024,0,Peel,Peel,RM,RM,3521,3521,0,Toronto,Toronto,35535,35535,B,B,535,535,0,Caledon,Caledon,T,T,3521024,3521024,0,0585.05,585.05,5350585.05,5350585.05,0.0,35211962,35211962,0,Toronto,Toronto,3530,3530,0,0,24324,Town of Caledon,Caledon,1,Ontario,Ontario,35,35,0,Peel,535,535,1,1,151323.106534,1967704.19982,7456.11965122,,,0.35199878689190783,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000045,5.336288374,0.0,695.99302927,Caledon,Caledon,3521024,3521024,0,Peel,Peel,RM,RM,3521,3521,0,Toronto,Toronto,35535,35535,B,B,535,535,0,Caledon,Caledon,T,T,3521024,3521024,0,0585.05,585.05,5350585.05,5350585.05,0.0,35211985,35211985,0,Toronto,Toronto,3530,3530,0,0,26189,Town of Caledon,Caledon,1,Ontario,Ontario,35,35,0,Peel,535,535,1,1,151323.106534,2424463.09059,8460.583422,,,0.3395354289431402,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004e,5.408741336,0.0,695.99302927,Caledon,Caledon,3521024,3521024,0,Peel,Peel,RM,RM,3521,3521,0,Toronto,Toronto,35535,35535,B,B,535,535,0,Caledon,Caledon,T,T,3521024,3521024,0,0585.05,585.05,5350585.05,5350585.05,0.0,35211961,35211961,0,Toronto,Toronto,3530,3530,0,0,26627,Town of Caledon,Caledon,1,Ontario,Ontario,35,35,0,Peel,535,535,1,1,151323.106534,249309.241349,2684.4079467,,,0.2609202117801536,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006c,5.377170784,0.0,695.99302927,Caledon,Caledon,3521024,3521024,0,Peel,Peel,RM,RM,3521,3521,0,Toronto,Toronto,35535,35535,B,B,535,535,0,Caledon,Caledon,T,T,3521024,3521024,0,0585.05,585.05,5350585.05,5350585.05,0.0,35211984,35211984,0,Toronto,Toronto,3530,3530,0,0,28149,Town of Caledon,Caledon,1,Ontario,Ontario,35,35,0,Peel,535,535,1,1,151323.106534,152489.27835,2171.80261579,,,0.21386153013474404,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002f,7.6,0.0,695.99302927,Caledon,Caledon,3521024,3521024,0,Peel,Peel,RM,RM,3521,3521,0,Toronto,Toronto,35535,35535,B,B,535,535,0,Caledon,Caledon,T,T,3521024,3521024,0,0586.01,586.01,5350586.01,5350586.01,0.0,35211964,35211964,0,Toronto,Toronto,3530,3530,0,0,24933,Town of Caledon,Caledon,1,Ontario,Ontario,35,35,0,Peel,535,535,1,1,151323.106534,184737.939946,2894.77943887,,,0.2294945118246604,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000062,7.666134038,0.0,695.99302927,Caledon,Caledon,3521024,3521024,0,Peel,Peel,RM,RM,3521,3521,0,Toronto,Toronto,35535,35535,B,B,535,535,0,Caledon,Caledon,T,T,3521024,3521024,0,0586.01,586.01,5350586.01,5350586.01,0.0,35211963,35211963,0,Toronto,Toronto,3530,3530,0,0,27581,Town of Caledon,Caledon,1,Ontario,Ontario,35,35,0,Peel,535,535,1,1,151323.106534,6547587.65171,15804.057042,,,0.27830746144544427,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000262,7.666134038,0.0,269.455099263,Caledon,Caledon,3521024,3521024,0,Peel,Peel,RM,RM,3521,3521,0,Toronto,Toronto,35535,35535,B,B,535,535,0,Caledon,Caledon,T,T,3521024,3521024,0,0586.01,586.01,5350586.01,5350586.01,0.0,35211963,35211963,0,Toronto,Toronto,3530,3530,0,1,27581,City of Brampton,Brampton,2,Ontario,Ontario,35,35,0,Peel,535,535,1,1,99794.6510416,11948.1193703,1512.89246621,,,0.40654320856021037,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000035,5.677980533,8.449584354,695.99302927,Caledon,Caledon,3521024,3521024,3521024,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Caledon,Caledon,T,T,3521024,3521024,3521024,0585.02,585.02,5350585.02,5350585.02,5350585.02,35211221,35211221,35211221,Toronto,Toronto,3530,3530,3530,0,25343,Town of Caledon,Caledon,1,Ontario,Ontario,35,35,35,Peel,535,535,1,1,151323.106534,3.20815282544E7,28570.9555251,,,0.3393951314183263,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000040,5.87706369,8.775658865,695.99302927,Caledon,Caledon,3521024,3521024,3521024,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Caledon,Caledon,T,T,3521024,3521024,3521024,0585.02,585.02,5350585.02,5350585.02,5350585.02,35211602,35211602,35211602,Toronto,Toronto,3530,3530,3530,0,25885,Town of Caledon,Caledon,1,Ontario,Ontario,35,35,35,Peel,535,535,1,1,151323.106534,3.27262054835E7,28630.985425,,,0.3172938722234986,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000047,6.280229059,9.365309259,695.99302927,Caledon,Caledon,3521024,3521024,3521024,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Caledon,Caledon,T,T,3521024,3521024,3521024,0585.02,585.02,5350585.02,5350585.02,5350585.02,35211222,35211222,35211222,Toronto,Toronto,3530,3530,3530,0,26278,Town of Caledon,Caledon,1,Ontario,Ontario,35,35,35,Peel,535,535,1,1,151323.106534,1.60687708936E7,16210.4846053,,,0.2950013579512254,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007b,7.313247017,10.90821054,695.99302927,Caledon,Caledon,3521024,3521024,3521024,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Caledon,Caledon,T,T,3521024,3521024,3521024,0585.02,585.02,5350585.02,5350585.02,5350585.02,35211223,35211223,35211223,Toronto,Toronto,3530,3530,3530,0,28583,Town of Caledon,Caledon,1,Ontario,Ontario,35,35,35,Peel,535,535,1,1,151323.106534,3.22953046511E7,23803.3017115,,,0.2803702508563594,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007f,5.353400474,7.956595283,695.99302927,Caledon,Caledon,3521024,3521024,3521024,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Caledon,Caledon,T,T,3521024,3521024,3521024,0585.02,585.02,5350585.02,5350585.02,5350585.02,35211218,35211218,35211218,Toronto,Toronto,3530,3530,3530,0,28729,Town of Caledon,Caledon,1,Ontario,Ontario,35,35,35,Peel,535,535,1,1,151323.106534,1.94209725315E7,18411.8298951,,,0.3053028120156725,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000009,7.128351441,10.6228469,695.99302927,Caledon,Caledon,3521024,3521024,3521024,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Caledon,Caledon,T,T,3521024,3521024,3521024,0585.03,585.03,5350585.03,5350585.03,5350585.03,35211196,35211196,35211196,Toronto,Toronto,3530,3530,3530,0,23002,Town of Caledon,Caledon,1,Ontario,Ontario,35,35,35,Peel,535,535,1,1,151323.106534,1.09788603932E7,16707.3177231,,,0.1685888519441558,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c,5.77115233,8.612548146,695.99302927,Caledon,Caledon,3521024,3521024,3521024,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Caledon,Caledon,T,T,3521024,3521024,3521024,0585.03,585.03,5350585.03,5350585.03,5350585.03,35211539,35211539,35211539,Toronto,Toronto,3530,3530,3530,0,23116,Town of Caledon,Caledon,1,Ontario,Ontario,35,35,35,Peel,535,535,1,1,151323.106534,986648.018025,4355.88725494,,,0.32409582938716375,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043,5.790667812,8.646411477,695.99302927,Caledon,Caledon,3521024,3521024,3521024,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Caledon,Caledon,T,T,3521024,3521024,3521024,0585.03,585.03,5350585.03,5350585.03,5350585.03,35211209,35211209,35211209,Toronto,Toronto,3530,3530,3530,0,25998,Town of Caledon,Caledon,1,Ontario,Ontario,35,35,35,Peel,535,535,1,1,151323.106534,1555346.11864,7257.63026429,,,0.3005362310077575,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000056,6.095890052,9.086195567,695.99302927,Caledon,Caledon,3521024,3521024,3521024,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Caledon,Caledon,T,T,3521024,3521024,3521024,0585.03,585.03,5350585.03,5350585.03,5350585.03,35211207,35211207,35211207,Toronto,Toronto,3530,3530,3530,0,27056,Town of Caledon,Caledon,1,Ontario,Ontario,35,35,35,Peel,535,535,1,1,151323.106534,379341.228781,3412.83690923,,,0.27333491023307677,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000057,6.534446361,9.761150597,695.99302927,Caledon,Caledon,3521024,3521024,3521024,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Caledon,Caledon,T,T,3521024,3521024,3521024,0585.03,585.03,5350585.03,5350585.03,5350585.03,35211206,35211206,35211206,Toronto,Toronto,3530,3530,3530,0,27068,Town of Caledon,Caledon,1,Ontario,Ontario,35,35,35,Peel,535,535,1,1,151323.106534,1029448.12224,4660.46896552,,,0.2688245925896365,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007a,6.250249494,9.319816404,695.99302927,Caledon,Caledon,3521024,3521024,3521024,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Caledon,Caledon,T,T,3521024,3521024,3521024,0585.03,585.03,5350585.03,5350585.03,5350585.03,35211540,35211540,35211540,Toronto,Toronto,3530,3530,3530,0,28564,Town of Caledon,Caledon,1,Ontario,Ontario,35,35,35,Peel,535,535,1,1,151323.106534,545523.685614,3238.53285927,,,0.2478425111015285,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000086,7.066494171,10.54336699,695.99302927,Caledon,Caledon,3521024,3521024,3521024,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Caledon,Caledon,T,T,3521024,3521024,3521024,0585.03,585.03,5350585.03,5350585.03,5350585.03,35211205,35211205,35211205,Toronto,Toronto,3530,3530,3530,0,28955,Town of Caledon,Caledon,1,Ontario,Ontario,35,35,35,Peel,535,535,1,1,151323.106534,354295.691038,2832.59172041,,,0.20232390996354668,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d7,7.128351441,10.6228469,269.455099263,Caledon,Caledon,3521024,3521024,3521024,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Caledon,Caledon,T,T,3521024,3521024,3521024,0585.03,585.03,5350585.03,5350585.03,5350585.03,35211196,35211196,35211196,Toronto,Toronto,3530,3530,3530,1,23002,City of Brampton,Brampton,2,Ontario,Ontario,35,35,35,Peel,535,535,1,1,99794.6510416,2541.93395199,241.234566985,,,0.15428245282345807,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a,5.582789446,8.330817052,695.99302927,Caledon,Caledon,3521024,3521024,3521024,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Caledon,Caledon,T,T,3521024,3521024,3521024,0585.05,585.05,5350585.05,5350585.05,5350585.05,35211211,35211211,35211211,Toronto,Toronto,3530,3530,3530,0,23035,Town of Caledon,Caledon,1,Ontario,Ontario,35,35,35,Peel,535,535,1,1,151323.106534,501072.632935,3154.67144982,,,0.27880659052075063,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001d,5.400005127,8.1,695.99302927,Caledon,Caledon,3521024,3521024,3521024,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Caledon,Caledon,T,T,3521024,3521024,3521024,0585.05,585.05,5350585.05,5350585.05,5350585.05,35211543,35211543,35211543,Toronto,Toronto,3530,3530,3530,0,24204,Town of Caledon,Caledon,1,Ontario,Ontario,35,35,35,Peel,535,535,1,1,151323.106534,338413.31502,5610.733801,,,0.2496521628672256,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000031,5.429134112,8.136193073,695.99302927,Caledon,Caledon,3521024,3521024,3521024,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Caledon,Caledon,T,T,3521024,3521024,3521024,0585.05,585.05,5350585.05,5350585.05,5350585.05,35211545,35211545,35211545,Toronto,Toronto,3530,3530,3530,0,25115,Town of Caledon,Caledon,1,Ontario,Ontario,35,35,35,Peel,535,535,1,1,151323.106534,467602.850845,3187.04161812,,,0.22851126395167318,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000036,5.4,8.1,695.99302927,Caledon,Caledon,3521024,3521024,3521024,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Caledon,Caledon,T,T,3521024,3521024,3521024,0585.05,585.05,5350585.05,5350585.05,5350585.05,35211544,35211544,35211544,Toronto,Toronto,3530,3530,3530,0,25358,Town of Caledon,Caledon,1,Ontario,Ontario,35,35,35,Peel,535,535,1,1,151323.106534,149013.911533,2097.13845732,,,0.2370008706051057,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004d,5.4,8.1,695.99302927,Caledon,Caledon,3521024,3521024,3521024,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Caledon,Caledon,T,T,3521024,3521024,3521024,0585.05,585.05,5350585.05,5350585.05,5350585.05,35211542,35211542,35211542,Toronto,Toronto,3530,3530,3530,0,26446,Town of Caledon,Caledon,1,Ontario,Ontario,35,35,35,Peel,535,535,1,1,151323.106534,232475.13045,2408.04109842,,,0.21573373788320807,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000063,5.882514607,8.754941936,695.99302927,Caledon,Caledon,3521024,3521024,3521024,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Caledon,Caledon,T,T,3521024,3521024,3521024,0585.05,585.05,5350585.05,5350585.05,5350585.05,35211210,35211210,35211210,Toronto,Toronto,3530,3530,3530,0,27607,Town of Caledon,Caledon,1,Ontario,Ontario,35,35,35,Peel,535,535,1,1,151323.106534,664881.324961,5976.84284375,,,0.2776431382726646,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006d,5.495295612,8.210113028,695.99302927,Caledon,Caledon,3521024,3521024,3521024,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Caledon,Caledon,T,T,3521024,3521024,3521024,0585.05,585.05,5350585.05,5350585.05,5350585.05,35211216,35211216,35211216,Toronto,Toronto,3530,3530,3530,0,28172,Town of Caledon,Caledon,1,Ontario,Ontario,35,35,35,Peel,535,535,1,1,151323.106534,265041.624095,2291.51354425,,,0.26754864014580315,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000073,5.410091403,8.109825549,695.99302927,Caledon,Caledon,3521024,3521024,3521024,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Caledon,Caledon,T,T,3521024,3521024,3521024,0585.05,585.05,5350585.05,5350585.05,5350585.05,35211215,35211215,35211215,Toronto,Toronto,3530,3530,3530,0,28242,Town of Caledon,Caledon,1,Ontario,Ontario,35,35,35,Peel,535,535,1,1,151323.106534,453715.725542,3320.58450758,,,0.24414693372898472,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000012,5.219654243,7.759787691,695.99302927,Caledon,Caledon,3521024,3521024,3521024,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Caledon,Caledon,T,T,3521024,3521024,3521024,0585.07,585.07,5350585.07,5350585.07,5350585.07,35211609,35211609,35211609,Toronto,Toronto,3530,3530,3530,0,23657,Town of Caledon,Caledon,1,Ontario,Ontario,35,35,35,Peel,535,535,1,1,151323.106534,1.5626738799E7,16652.4277022,,,0.3470237916458045,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000026,4.834640847,7.187313336,695.99302927,Caledon,Caledon,3521024,3521024,3521024,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Caledon,Caledon,T,T,3521024,3521024,3521024,0585.07,585.07,5350585.07,5350585.07,5350585.07,35211610,35211610,35211610,Toronto,Toronto,3530,3530,3530,0,24541,Town of Caledon,Caledon,1,Ontario,Ontario,35,35,35,Peel,535,535,1,1,151323.106534,7741734.86483,12334.0288634,,,0.30481291744087263,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002c,5.013362845,7.446388067,695.99302927,Caledon,Caledon,3521024,3521024,3521024,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Caledon,Caledon,T,T,3521024,3521024,3521024,0585.07,585.07,5350585.07,5350585.07,5350585.07,35211608,35211608,35211608,Toronto,Toronto,3530,3530,3530,0,24759,Town of Caledon,Caledon,1,Ontario,Ontario,35,35,35,Peel,535,535,1,1,151323.106534,1.5046976646E7,16982.7970233,,,0.35903048037514707,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000038,5.231057651,7.815011758,695.99302927,Caledon,Caledon,3521024,3521024,3521024,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Caledon,Caledon,T,T,3521024,3521024,3521024,0585.07,585.07,5350585.07,5350585.07,5350585.07,35211607,35211607,35211607,Toronto,Toronto,3530,3530,3530,0,25527,Town of Caledon,Caledon,1,Ontario,Ontario,35,35,35,Peel,535,535,1,1,151323.106534,2.71805863431E7,28810.1462155,,,0.35475590311651467,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003e,4.836426937,7.198508428,695.99302927,Caledon,Caledon,3521024,3521024,3521024,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Caledon,Caledon,T,T,3521024,3521024,3521024,0585.07,585.07,5350585.07,5350585.07,5350585.07,35211605,35211605,35211605,Toronto,Toronto,3530,3530,3530,0,25815,Town of Caledon,Caledon,1,Ontario,Ontario,35,35,35,Peel,535,535,1,1,151323.106534,2.89599396948E7,27854.9611332,,,0.35312224937544073,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000046,4.412475277,6.538457784,695.99302927,Caledon,Caledon,3521024,3521024,3521024,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Caledon,Caledon,T,T,3521024,3521024,3521024,0585.07,585.07,5350585.07,5350585.07,5350585.07,35211628,35211628,35211628,Toronto,Toronto,3530,3530,3530,0,26242,Town of Caledon,Caledon,1,Ontario,Ontario,35,35,35,Peel,535,535,1,1,151323.106534,6353409.45977,10907.9349038,,,0.38281652125022636,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000054,4.398460254,6.550836082,695.99302927,Caledon,Caledon,3521024,3521024,3521024,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Caledon,Caledon,T,T,3521024,3521024,3521024,0585.07,585.07,5350585.07,5350585.07,5350585.07,35211604,35211604,35211604,Toronto,Toronto,3530,3530,3530,0,27005,Town of Caledon,Caledon,1,Ontario,Ontario,35,35,35,Peel,535,535,1,1,151323.106534,5.33053834482E7,32167.2597908,,,0.3629689322108388,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006e,4.499027436,6.710840143,695.99302927,Caledon,Caledon,3521024,3521024,3521024,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Caledon,Caledon,T,T,3521024,3521024,3521024,0585.07,585.07,5350585.07,5350585.07,5350585.07,35211603,35211603,35211603,Toronto,Toronto,3530,3530,3530,0,28193,Town of Caledon,Caledon,1,Ontario,Ontario,35,35,35,Peel,535,535,1,1,151323.106534,2.99487930781E7,25565.7781505,,,0.3151684691724439,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000078,4.601513666,6.857828681,695.99302927,Caledon,Caledon,3521024,3521024,3521024,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Caledon,Caledon,T,T,3521024,3521024,3521024,0585.07,585.07,5350585.07,5350585.07,5350585.07,35211606,35211606,35211606,Toronto,Toronto,3530,3530,3530,0,28436,Town of Caledon,Caledon,1,Ontario,Ontario,35,35,35,Peel,535,535,1,1,151323.106534,8650439.45667,15863.6797764,,,0.31609979671261235,"{""type"":""MultiPoint"",""coordinates"":[]}"
