DAUID,PRUID,PRNAME,CDUID,CDNAME,CDTYPE,CCSUID,CCSNAME,CSDUID,CSDNAME,CSDTYPE,ERUID,ERNAME,SACCODE,SACTYPE,CMAUID,CMAPUID,CMANAME,CMATYPE,CTUID,CTNAME,ADAUID,geometry,APMean
35211683,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.46,576.46,35210021,,7.898008271
35211684,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.46,576.46,35210021,,8.069761441
35211685,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.46,576.46,35210021,,8.73164874
35211686,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.46,576.46,35210021,,8.462567002
35211687,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.22,576.22,35210020,,8.86026104
35211936,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350505.02,505.02,35210142,,8.831197245
35211937,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350505.02,505.02,35210142,,8.700586014
35211938,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350512,512,35210106,,10.61024902
35211939,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350511.01,511.01,35210123,,11.76
35211924,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350528.46,528.46,35210108,,10.27834996
35211925,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350528.46,528.46,35210108,,9.881842181
35211926,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350528.46,528.46,35210108,,9.547365617
35211927,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350528.46,528.46,35210108,,9.685174917
35211940,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350514.02,514.02,35210156,,11.92117772
35211941,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350514.02,514.02,35210156,,12.00487221
35211942,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350528.45,528.45,35210095,,11.87618819
35211928,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350528.46,528.46,35210108,,9.22
35211929,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350528.46,528.46,35210108,,9.374424786
35211930,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350528.46,528.46,35210108,,9.100675312
35211931,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350528.32,528.32,35210096,,14.06971419
35211932,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350528.32,528.32,35210096,,13.46709159
35211933,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350528.32,528.32,35210096,,10.76946321
35211934,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350528.32,528.32,35210096,,10.4518253
35211935,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350528.32,528.32,35210096,,11.16098866
35211073,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350531.01,531.01,35210026,,10.62642885
35211074,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350531.01,531.01,35210026,,10.55890235
35211077,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350532.02,532.02,35210030,,10.99484416
35211078,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350532.02,532.02,35210030,,10.8
35211079,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350532.02,532.02,35210030,,10.80864507
35211080,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350532.02,532.02,35210030,,10.53187054
35211081,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350532.02,532.02,35210030,,10.73995563
35211082,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350532.02,532.02,35210030,,10.71000178
35211083,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350529.02,529.02,35210036,,10.71001037
35211084,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350529.02,529.02,35210036,,10.74623159
35211085,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350529.02,529.02,35210036,,10.90169111
35211086,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350529.02,529.02,35210036,,10.9451748
35211087,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350529.02,529.02,35210036,,10.72667223
35211088,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350532.01,532.01,35210030,,10.4500934
35211089,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350529.01,529.01,35210036,,10.79256571
35211090,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350532.01,532.01,35210030,,10.72141119
35211091,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350532.01,532.01,35210030,,10.36146834
35211092,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350532.01,532.01,35210030,,10.47380704
35211093,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350532.01,532.01,35210030,,10.53005736
35211094,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350532.01,532.01,35210030,,10.42678564
35211095,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350532.01,532.01,35210030,,10.52848213
35211096,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350532.01,532.01,35210030,,10.5299077
35211472,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350563.01,563.01,35210041,,9.381513781
35211473,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350524.01,524.01,35210090,,12.70658532
35211474,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350524.01,524.01,35210090,,13.50353335
35211475,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350540.01,540.01,35210141,,8.556036444
35211476,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350516.37,516.37,35210149,,9.096902814
35211477,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350516.37,516.37,35210149,,9.380154015
35211478,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350516.18,516.18,35210152,,10.77341804
35211479,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350516.24,516.24,35210160,,9.575010706
35211480,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350516.08,516.08,35210155,,10.23859374
35211481,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350550.02,550.02,35210126,,8.848664102
35211482,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350516.31,516.31,35210134,,9.780544166
35211484,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350528.01,528.01,35210166,,10.19795137
35211485,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350528.12,528.12,35210119,,9.409291297
35211486,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350528.02,528.02,35210118,,10.692669
35211487,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350505.02,505.02,35210142,,8.68085683
35211488,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350528.12,528.12,35210119,,9.484842205
35211669,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.22,576.22,35210020,,8.077006368
35211670,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.22,576.22,35210020,,8.164954078
35211672,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.46,576.46,35210021,,7.42225754
35211673,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.46,576.46,35210021,,7.616217368
35210443,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350515.01,515.01,35210161,,12.37485611
35210444,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350515.01,515.01,35210161,,11.88038579
35210445,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350515.01,515.01,35210161,,11.62447751
35210446,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350515.02,515.02,35210161,,11.04608999
35210448,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350515.02,515.02,35210161,,11.22071795
35210449,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350515.02,515.02,35210161,,10.77091566
35210450,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350514.02,514.02,35210156,,10.49416719
35210451,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350514.02,514.02,35210156,,10.09678018
35210452,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350514.02,514.02,35210156,,9.852580473
35210456,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350516.09,516.09,35210157,,11.69382697
35210475,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350516.37,516.37,35210149,,9.118216561
35210479,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350516.18,516.18,35210152,,9.655743614
35210457,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350516.09,516.09,35210157,,10.41681601
35210458,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350516.09,516.09,35210157,,9.798417463
35210459,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350516.09,516.09,35210157,,9.980727171
35210462,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350516.08,516.08,35210155,,9.83
35210465,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350516.17,516.17,35210152,,9.699571989
35210467,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350516.17,516.17,35210152,,10.14137826
35210468,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350516.17,516.17,35210152,,11.45590926
35210473,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350516.37,516.37,35210149,,9.159221977
35210551,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350516.05,516.05,35210136,,8.790795421
35210552,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350516.05,516.05,35210136,,8.882405639
35210553,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350516.01,516.01,35210139,,8.58611453
35210554,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350516.01,516.01,35210139,,8.012688314
35210555,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350516.01,516.01,35210139,,7.875974396
35210556,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350516.23,516.23,35210145,,7.6791961
35210557,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350516.23,516.23,35210145,,7.565016368
35210558,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350516.22,516.22,35210146,,7.482566191
35210480,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350516.18,516.18,35210152,,9.741315039
35210481,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350516.18,516.18,35210152,,10.02688837
35210482,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350516.18,516.18,35210152,,10.16178511
35210483,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350516.24,516.24,35210160,,9.671811809
35210486,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350516.24,516.24,35210160,,9.536552127
35210487,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350516.24,516.24,35210160,,10.16532684
35210488,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350516.25,516.25,35210160,,9.77724424
35210489,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350516.25,516.25,35210160,,9.652697835
35210490,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350516.25,516.25,35210160,,10.43182359
35210491,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350516.26,516.26,35210162,,10.80784141
35210492,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350516.26,516.26,35210162,,10.49538125
35210493,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350516.26,516.26,35210162,,10.63413772
35210494,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350516.26,516.26,35210162,,10.95688955
35210830,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350513.02,513.02,35210122,,9.763158242
35210573,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350516.2,516.2,35210131,,9.28134206
35210574,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350516.2,516.2,35210131,,9.23073178
35210575,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350516.2,516.2,35210131,,8.813101562
35210559,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350516.22,516.22,35210146,,7.46
35210561,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350516.22,516.22,35210146,,7.449353844
35210564,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350516.32,516.32,35210140,,7.384819852
35210565,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350516.32,516.32,35210140,,7.252285971
35210566,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350516.32,516.32,35210140,,7.20289379
35210576,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350516.2,516.2,35210131,,8.725374243
35210577,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350516.2,516.2,35210131,,9.130442743
35210578,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350516.2,516.2,35210131,,8.388774375
35210579,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350516.2,516.2,35210131,,8.788510319
35210580,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350516.2,516.2,35210131,,8.316479894
35210583,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350516.02,516.02,35210121,,9.725418987
35210584,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350516.02,516.02,35210121,,9.554229693
35210585,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350516.02,516.02,35210121,,9.660703126
35210587,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350516.02,516.02,35210121,,11.14938805
35210588,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350516.03,516.03,35210127,,10.87881768
35210589,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350516.03,516.03,35210127,,12.18585036
35210590,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350516.03,516.03,35210127,,11.58781247
35210796,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350511.02,511.02,35210106,,10.86183331
35210797,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350511.02,511.02,35210106,,10.98722112
35210798,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350511.02,511.02,35210106,,11.22495
35210799,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350511.02,511.02,35210106,,10.88882922
35210800,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350511.02,511.02,35210106,,10.58540185
35210801,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350511.02,511.02,35210106,,11.81748502
35210802,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350511.02,511.02,35210106,,11.60688754
35210803,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350511.02,511.02,35210106,,10.18643623
35210804,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350511.01,511.01,35210123,,10.39034877
35210831,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350513.04,513.04,35210128,,9.676994341
35210832,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350513.04,513.04,35210128,,9.577367782
35210780,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350521.04,521.04,35210097,,11.28266605
35210781,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350521.04,521.04,35210097,,11.0456799
35210782,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350521.04,521.04,35210097,,10.989505
35210783,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350521.04,521.04,35210097,,11.17792946
35210784,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350521.04,521.04,35210097,,11.80887494
