DAUID,CDUID,CDNAME,CDTYPE,CSDUID,CSDNAME,CSDTYPE,CCSUID,CCSNAME,ERUID,ERNAME,CMAPUID,CMAUID,CMANAME,CMATYPE,SACCODE,SACTYPE,CTUID,CTNAME,PRUID,PRNAME,geometry,APMean
35210701,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350527.09,0527.09,35,Ontario,,15.4235296
35210973,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350524.02,0524.02,35,Ontario,,16.84028333
35211828,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350521.01,0521.01,35,Ontario,,12.76191754
35210510,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350516.09,0516.09,35,Ontario,,14.12642965
35211566,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350516.04,0516.04,35,Ontario,,12.10041565
35212135,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350576.39,0576.39,35,Ontario,,14.70484661
35210467,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350516.17,0516.17,35,Ontario,,13.16784635
35210899,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350520.01,0520.01,35,Ontario,,13.97173142
35210685,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350528.02,0528.02,35,Ontario,,13.38771958
35211293,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350571.02,0571.02,35,Ontario,,16.32868847
35211025,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350528.25,0528.25,35,Ontario,,16.77127294
35210812,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350521.05,0521.05,35,Ontario,,13.75619161
35210158,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350575.04,0575.04,35,Ontario,,12.69599783
35211108,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350531.02,0531.02,35,Ontario,,19.39178792
35211897,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350576.51,0576.51,35,Ontario,,8.570309105
35211790,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350573.11,0573.11,35,Ontario,,11.59006834
35210192,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350572.01,0572.01,35,Ontario,,11.87018566
35211103,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350531.02,0531.02,35,Ontario,,14.52311331
35211086,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350529.02,0529.02,35,Ontario,,14.204129
35210073,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350562.02,0562.02,35,Ontario,,12.19111908
35211629,3521,Peel,RM,3521024,Caledon,T,3521024,Caledon,3530,Toronto,35535,535,Toronto,B,535,1,5350587.02,0587.02,35,Ontario,,4.778859405
35210652,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350528.01,0528.01,35,Ontario,,13.93942855
35211463,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350520.02,0520.02,35,Ontario,,15.23526772
35211929,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350528.46,0528.46,35,Ontario,,12.2151554
35211355,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350573.05,0573.05,35,Ontario,,11.90002802
35210419,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350501.01,0501.01,35,Ontario,,13.29173287
35211455,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350572.05,0572.05,35,Ontario,,12.37629962
35211945,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350528.45,0528.45,35,Ontario,,14.270628
35210186,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350572.01,0572.01,35,Ontario,,12.23710895
35211338,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350525.01,0525.01,35,Ontario,,16.7484583
35210828,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350513.02,0513.02,35,Ontario,,12.32986712
35211843,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350516.40,0516.40,35,Ontario,,9.68619414
35211350,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350573.05,0573.05,35,Ontario,,11.8643053
35211073,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350531.01,0531.01,35,Ontario,,13.80714316
35211807,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350573.09,0573.09,35,Ontario,,12.03854768
35211730,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350528.40,0528.40,35,Ontario,,12.06993928
35211997,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350573.10,0573.10,35,Ontario,,11.92022449
35211724,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350528.41,0528.41,35,Ontario,,13.09013804
35210751,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350506.00,0506.00,35,Ontario,,11.94184221
35210782,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350521.04,0521.04,35,Ontario,,14.31041142
35212119,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350525.02,0525.02,35,Ontario,,18.20549363
35211196,3521,Peel,RM,3521024,Caledon,T,3521024,Caledon,3530,Toronto,35535,535,Toronto,B,535,1,5350585.03,0585.03,35,Ontario,,7.128351441
35210489,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350516.25,0516.25,35,Ontario,,12.58177107
35211176,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350562.06,0562.06,35,Ontario,,10.75790415
35211823,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350528.43,0528.43,35,Ontario,,13.6513967
35210657,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350528.02,0528.02,35,Ontario,,13.23722973
35210656,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350528.02,0528.02,35,Ontario,,13.05459499
35211109,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350531.02,0531.02,35,Ontario,,17.09678118
35211211,3521,Peel,RM,3521024,Caledon,T,3521024,Caledon,3530,Toronto,35535,535,Toronto,B,535,1,5350585.05,0585.05,35,Ontario,,5.582789446
35211394,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350576.17,0576.17,35,Ontario,,9.268533736
35210426,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350502.02,0502.02,35,Ontario,,14.26503971
35210199,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350572.05,0572.05,35,Ontario,,11.8822326
35211434,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350502.01,0502.01,35,Ontario,,14.47882779
35211158,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350562.15,0562.15,35,Ontario,,10.62053451
35210486,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350516.24,0516.24,35,Ontario,,12.46161467
35210566,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350516.32,0516.32,35,Ontario,,9.403216672
35211918,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350573.10,0573.10,35,Ontario,,13.11823439
35211312,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350528.31,0528.31,35,Ontario,,11.82318842
35210543,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350516.29,0516.29,35,Ontario,,11.83285414
35211996,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350576.31,0576.31,35,Ontario,,9.126254702
35211976,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350528.48,0528.48,35,Ontario,,11.85588549
35211586,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350573.06,0573.06,35,Ontario,,12.65459808
35210198,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350572.05,0572.05,35,Ontario,,11.91576347
35211711,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350528.22,0528.22,35,Ontario,,13.54013853
35211069,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350531.02,0531.02,35,Ontario,,14.46901967
35211539,3521,Peel,RM,3521024,Caledon,T,3521024,Caledon,3530,Toronto,35535,535,Toronto,B,535,1,5350585.03,0585.03,35,Ontario,,5.77115233
35210057,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350575.08,0575.08,35,Ontario,,10.68504879
35210338,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350524.01,0524.01,35,Ontario,,17.99235298
35210438,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350515.01,0515.01,35,Ontario,,16.22666049
35210573,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350516.20,0516.20,35,Ontario,,12.08391479
35211114,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350530.02,0530.02,35,Ontario,,17.88728558
35210616,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350550.02,0550.02,35,Ontario,,11.93387322
35210115,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350561.00,0561.00,35,Ontario,,18.43082409
35211986,3521,Peel,RM,3521024,Caledon,T,3521024,Caledon,3530,Toronto,35535,535,Toronto,B,535,1,5350585.02,0585.02,35,Ontario,,5.720424956
35210404,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350505.01,0505.01,35,Ontario,,12.49533342
35211706,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350528.20,0528.20,35,Ontario,,13.00245567
35211354,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350573.05,0573.05,35,Ontario,,12.15907047
35210929,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350550.02,0550.02,35,Ontario,,12.30360503
35211664,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350576.48,0576.48,35,Ontario,,11.35312577
35212063,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350576.47,0576.47,35,Ontario,,8.438165528
35211422,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350525.01,0525.01,35,Ontario,,17.60417846
35211815,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350528.42,0528.42,35,Ontario,,15.42339101
35211011,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350526.01,0526.01,35,Ontario,,15.15730163
35210833,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350513.04,0513.04,35,Ontario,,12.58648354
35210401,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350505.01,0505.01,35,Ontario,,11.46763808
35211673,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350576.46,0576.46,35,Ontario,,9.878055075
35210614,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350550.02,0550.02,35,Ontario,,12.84025303
35210501,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350516.24,0516.24,35,Ontario,,12.70405907
35211179,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350562.06,0562.06,35,Ontario,,13.11084828
35210972,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350524.02,0524.02,35,Ontario,,18.03410208
35211090,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350532.01,0532.01,35,Ontario,,13.9493241
35210502,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350516.24,0516.24,35,Ontario,,12.47601903
35211755,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350576.18,0576.18,35,Ontario,,8.800234811
35211670,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350576.22,0576.22,35,Ontario,,10.60236336
35211440,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350521.03,0521.03,35,Ontario,,13.38121726
35211475,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350540.01,0540.01,35,Ontario,,11.14657221
35211474,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350524.01,0524.01,35,Ontario,,17.56725652
35210051,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350575.05,0575.05,35,Ontario,,11.67423076
35211924,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350528.46,0528.46,35,Ontario,,13.35729875
35211725,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350528.40,0528.40,35,Ontario,,12.72528996
35211554,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350573.07,0573.07,35,Ontario,,11.93378262
35211071,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350531.01,0531.01,35,Ontario,,14.01475702
35211819,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350528.42,0528.42,35,Ontario,,14.23936915
35210468,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350516.17,0516.17,35,Ontario,,14.90068729
35212120,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350516.02,0516.02,35,Ontario,,14.39366384
35210696,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350527.08,0527.08,35,Ontario,,15.21499286
35211417,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350527.03,0527.03,35,Ontario,,13.28672699
35211148,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350562.04,0562.04,35,Ontario,,10.86135125
35211578,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350576.31,0576.31,35,Ontario,,7.906563916
35211763,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350576.10,0576.10,35,Ontario,,9.279347958
35210069,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350575.03,0575.03,35,Ontario,,13.00857362
35211548,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350573.06,0573.06,35,Ontario,,12.95816412
35211339,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350525.02,0525.02,35,Ontario,,16.87900271
35211397,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350576.04,0576.04,35,Ontario,,9.271319422
35210462,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350516.08,0516.08,35,Ontario,,12.7
35212055,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350576.46,0576.46,35,Ontario,,10.4406798
35211821,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350528.42,0528.42,35,Ontario,,13.39772791
35210512,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350516.09,0516.09,35,Ontario,,13.6111142
35211375,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350575.05,0575.05,35,Ontario,,11.74535589
35211851,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350516.21,0516.21,35,Ontario,,9.579595708
35210598,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350516.04,0516.04,35,Ontario,,14.93971277
35211898,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350576.51,0576.51,35,Ontario,,8.786054748
35210226,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350572.01,0572.01,35,Ontario,,11.71609347
35210098,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350564.02,0564.02,35,Ontario,,13.21676403
35211666,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350576.22,0576.22,35,Ontario,,12.03911913
35210672,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350528.12,0528.12,35,Ontario,,12.25635031
35210993,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350527.04,0527.04,35,Ontario,,17.64771506
35211657,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350576.48,0576.48,35,Ontario,,8.1
35212034,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350576.41,0576.41,35,Ontario,,9.180535462
35211643,3521,Peel,RM,3521024,Caledon,T,3521024,Caledon,3530,Toronto,35535,535,Toronto,B,535,1,5350585.10,0585.10,35,Ontario,,7.019767022
35211908,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350576.43,0576.43,35,Ontario,,11.9331161
35212035,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350576.42,0576.42,35,Ontario,,9.272188118
35211825,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350528.43,0528.43,35,Ontario,,13.15841904
35210842,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350520.02,0520.02,35,Ontario,,14.43679137
35210659,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350528.01,0528.01,35,Ontario,,13.26638125
35210246,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350528.33,0528.33,35,Ontario,,12.91039139
35211133,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350562.03,0562.03,35,Ontario,,10.2094102
35211999,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350572.09,0572.09,35,Ontario,,11.63677342
35210014,3521,Peel,RM,3521024,Caledon,T,3521024,Caledon,3530,Toronto,35535,535,Toronto,B,535,1,5350586.01,0586.01,35,Ontario,,5.642140036
35210229,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350572.07,0572.07,35,Ontario,,11.97274572
35211259,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350570.01,0570.01,35,Ontario,,17.89112116
35212091,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350576.24,0576.24,35,Ontario,,7.862019356
35210373,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350540.02,0540.02,35,Ontario,,11.48988071
35211054,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350529.01,0529.01,35,Ontario,,14.79663885
35210693,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350527.08,0527.08,35,Ontario,,14.73602659
35210174,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350573.07,0573.07,35,Ontario,,12.23059871
35210664,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350528.15,0528.15,35,Ontario,,12.84446607
35211065,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350530.01,0530.01,35,Ontario,,14.1
35210256,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350528.33,0528.33,35,Ontario,,13.96298046
